pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes,source_record_sha256,reviewer_id,review_protocol_version,reviewed_at_utc,authority_recorded_at_utc,human_review_time_provenance,record_origin,review_method,cohort_confirmation_id
generated_fact_288,generated_fact_288__none,generated_fact_288__paraphrase,generated_fact_288__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, did not opened the Meridian initiative 288 in Beacon Harbor during November.","During November in Beacon Harbor, Coordinator Farah Qureshi acting as technical adviser did not opened the Meridian initiative 288.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,f58653ec2a8609de21636a8ef1122a3f3fc4bf85a31675ea682ac30491b608af,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_289,generated_fact_289__none,generated_fact_289__paraphrase,generated_fact_289__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, did not selected the Meridian initiative 289 in Cedar Point during January.","During January in Cedar Point, Director Gabriel Costa acting as program director did not selected the Meridian initiative 289.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,2bd2f61163baec8893c6bbe6849ab8f8196d6779248cf9f20c2fabc3b898b545,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_290,generated_fact_290__none,generated_fact_290__paraphrase,generated_fact_290__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, did not approved the Meridian initiative 290 in Delta Bay during March.","During March in Delta Bay, Dr Helena Wu acting as research lead did not approved the Meridian initiative 290.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,9ca51c840c5be8045cb0b043e2e248defb37e2ad4087454472ce4d7a892883fd,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_291,generated_fact_291__none,generated_fact_291__paraphrase,generated_fact_291__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, did not launched the Meridian initiative 291 in Elm Valley during May.","During May in Elm Valley, Professor Ismail Kaya acting as regional coordinator did not launched the Meridian initiative 291.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,85c1ac78b9bc0131d450005aebf62bc2585835665bc48dfaeef09febde9c2eb8,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_292,generated_fact_292__none,generated_fact_292__paraphrase,generated_fact_292__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, did not restored the Meridian initiative 292 in Falcon Ridge during July.","During July in Falcon Ridge, Minister Julia Novak acting as operations chief did not restored the Meridian initiative 292.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,447436e41c0f4d6cda0177fa2d5adf0945fe8b0144809bee0c83bc633887c915,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_293,generated_fact_293__none,generated_fact_293__paraphrase,generated_fact_293__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, did not published the Meridian initiative 293 in Granite Coast during September.","During September in Granite Coast, Engineer Kwame Adu acting as project curator did not published the Meridian initiative 293.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,5186bf5b19b895ef04e1ae7b2836d8bfa39693022230b1cefd0eb47157c66a6a,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_294,generated_fact_294__none,generated_fact_294__paraphrase,generated_fact_294__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, did not delivered the Meridian initiative 294 in Horizon Plains during November.","During November in Horizon Plains, Coordinator Lucia Romano acting as technical adviser did not delivered the Meridian initiative 294.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,67b43a5147bc36685d7a81adf124a97da66c995e6c726f211aa6954b7eee28a4,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_295,generated_fact_295__none,generated_fact_295__paraphrase,generated_fact_295__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, did not opened the Meridian initiative 295 in Aurora City during January.","During January in Aurora City, Director Avery Stone acting as program director did not opened the Meridian initiative 295.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,4d66fe828d3f62e3e031d4fd5555dbd72d6004e5185110215812747114061d59,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_296,generated_fact_296__none,generated_fact_296__paraphrase,generated_fact_296__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, did not selected the Meridian initiative 296 in Beacon Harbor during March.","During March in Beacon Harbor, Dr Bianca Flores acting as research lead did not selected the Meridian initiative 296.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,c0d9f925c4c72ceedac9bbc6d24c337d9b79987ae0d624f2a7337ac606924aa3,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_298,generated_fact_298__none,generated_fact_298__paraphrase,generated_fact_298__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, did not launched the Meridian initiative 298 in Delta Bay during July.","During July in Delta Bay, Minister Daria Volkova acting as operations chief did not launched the Meridian initiative 298.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,a7c4022f7f5f9e3c8a01cbe1bc06fa3317c747b815441417dd636b9382976751,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_299,generated_fact_299__none,generated_fact_299__paraphrase,generated_fact_299__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, did not restored the Meridian initiative 299 in Elm Valley during September.","During September in Elm Valley, Engineer Ethan Brooks acting as project curator did not restored the Meridian initiative 299.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,faff077de95cdf489023a042a063d5fe1738545bad3adb1dee2ec386a5bd6294,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
